Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-22T10:24:44.976;114;2,3
2026-03-22T10:24:45.935;114;2,3
2026-03-22T10:24:46.897;114;2,1
2026-03-22T10:24:48.815;114;2,1
2026-03-22T10:24:48.818;114;1,9
2026-03-22T10:24:49.777;114;1,9
2026-03-22T10:24:50.735;113;2,0
2026-03-22T10:24:52.176;112;3,0
2026-03-22T10:24:53.135;110;3,6
2026-03-22T10:24:54.095;109;3,7
2026-03-22T10:24:55.055;108;3,6
2026-03-22T10:24:56.018;108;3,7
2026-03-22T10:24:56.975;109;3,7
2026-03-22T10:24:57.935;109;3,7
2026-03-22T10:24:58.895;110;3,7
2026-03-22T10:24:59.855;109;3,9
2026-03-22T10:25:00.816;108;4,1
2026-03-22T10:25:01.774;107;4,1
2026-03-22T10:25:02.735;107;4,1
2026-03-22T10:25:04.175;106;4,1
2026-03-22T10:25:05.135;106;4,1
2026-03-22T10:25:06.097;107;4,6
2026-03-22T10:25:07.056;108;4,7
2026-03-22T10:25:08.015;108;4,3
2026-03-22T10:25:08.978;109;3,5
2026-03-22T10:25:09.939;109;3,6
2026-03-22T10:25:10.900;107;4,2
2026-03-22T10:25:11.855;107;4,2
2026-03-22T10:25:13.779;105;4,2
2026-03-22T10:25:13.781;105;4,1
2026-03-22T10:25:14.736;105;4,1
2026-03-22T10:25:16.177;105;4,3
2026-03-22T10:25:17.135;105;4,2
2026-03-22T10:25:18.095;106;4,1
2026-03-22T10:25:19.056;106;4,1
2026-03-22T10:25:20.015;106;4,1
2026-03-22T10:25:20.976;106;4,1
2026-03-22T10:25:21.936;105;4,2
2026-03-22T10:25:22.896;105;3,6
2026-03-22T10:25:23.861;104;3,6
2026-03-22T10:25:24.816;103;3,9
2026-03-22T10:25:25.778;103;3,9
2026-03-22T10:25:26.735;103;3,9
2026-03-22T10:25:28.176;103;3,2
2026-03-22T10:25:29.136;103;3,0
2026-03-22T10:25:30.099;104;3,5
2026-03-22T10:25:31.055;105;3,5
2026-03-22T10:25:32.015;105;3,5
2026-03-22T10:25:32.976;105;3,0
2026-03-22T10:25:33.936;105;3,0
2026-03-22T10:25:34.893;103;6,1
2026-03-22T10:25:35.856;100;6,2
2026-03-22T10:25:36.815;100;6,2
2026-03-22T10:25:37.776;99;6,2
2026-03-22T10:25:38.735;99;6,3
2026-03-22T10:25:40.178;99;6,4
2026-03-22T10:25:41.135;101;6,8
2026-03-22T10:25:42.096;102;6,7
2026-03-22T10:25:43.056;103;6,7
2026-03-22T10:25:44.015;102;7,2
2026-03-22T10:25:44.975;101;7,5
2026-03-22T10:25:45.937;100;7,5
2026-03-22T10:25:46.895;100;7,5
2026-03-22T10:25:47.855;100;7,3
2026-03-22T10:25:48.816;100;7,4
2026-03-22T10:25:49.776;100;7,4
2026-03-22T10:25:50.735;100;7,4
2026-03-22T10:25:52.174;100;7,2
2026-03-22T10:25:53.134;99;5,5
2026-03-22T10:25:54.096;98;5,4
2026-03-22T10:25:55.058;98;5,4
2026-03-22T10:25:56.018;97;5,3
2026-03-22T10:25:56.976;97;5,5
2026-03-22T10:25:57.936;98;5,4
2026-03-22T10:25:58.897;98;4,8
2026-03-22T10:25:59.856;99;5,0
2026-03-22T10:26:00.815;100;5,1
2026-03-22T10:26:01.775;101;4,4
2026-03-22T10:26:03.695;102;3,9
2026-03-22T10:26:04.176;103;3,9
2026-03-22T10:26:05.135;103;3,9
2026-03-22T10:26:06.095;104;3,9
2026-03-22T10:26:07.057;105;3,9
2026-03-22T10:26:08.016;106;4,0
2026-03-22T10:26:08.976;108;4,0
2026-03-22T10:26:09.936;109;3,6
2026-03-22T10:26:10.895;109;3,6
2026-03-22T10:26:11.855;110;3,6
2026-03-22T10:26:13.776;110;3,6
2026-03-22T10:26:13.778;110;3,0
2026-03-22T10:26:14.734;111;3,0
2026-03-22T10:26:16.176;111;2,6
2026-03-22T10:26:17.135;111;2,4
2026-03-22T10:26:18.096;112;2,4
2026-03-22T10:26:19.056;112;2,3
2026-03-22T10:26:20.015;111;2,4
2026-03-22T10:26:20.978;111;2,4
2026-03-22T10:26:21.936;111;2,4
2026-03-22T10:26:23.855;112;2,2
2026-03-22T10:26:23.858;113;2,2
2026-03-22T10:26:24.816;113;2,1
2026-03-22T10:26:25.776;114;2,0
2026-03-22T10:26:26.735;114;2,0
2026-03-22T10:26:28.175;114;2,0
2026-03-22T10:26:29.135;114;2,0
2026-03-22T10:26:30.096;114;2,0
2026-03-22T10:26:31.056;114;2,3
2026-03-22T10:26:32.017;113;2,5
2026-03-22T10:26:32.975;112;2,7
2026-03-22T10:26:33.935;111;2,7
2026-03-22T10:26:34.896;111;2,7
2026-03-22T10:26:35.856;110;2,5
2026-03-22T10:26:36.819;110;2,3
2026-03-22T10:26:37.776;110;2,3
2026-03-22T10:26:38.735;109;2,1
2026-03-22T10:26:40.175;109;2,1
2026-03-22T10:26:41.137;109;2,1
2026-03-22T10:26:42.098;110;2,1
2026-03-22T10:26:43.055;110;2,2
2026-03-22T10:26:44.015;110;2,2
2026-03-22T10:26:44.976;111;5,6
2026-03-22T10:26:45.935;110;24,4
2026-03-22T10:26:46.896;108;24,4
2026-03-22T10:26:48.815;105;27,2
